event_id,disease,district,upazila,lat,lon,season_label,year,window_start,window_end,label,leaf_blast_incidence_pct,neck_blast_incidence_pct,leaf_blast_severity_pct,neck_blast_severity_pct,pct_fields_infected,avg_yield_loss_pct,affected_area_ha,note,source,precip_mean_mm,precip_max_mm,precip_sum_mm,precip_climatology_normal_mm,precip_anomaly_mm,rh_mean_pct,rh_max_pct,temp_mean_c,vpd_mean_kpa,wet_persistence_max_days,n_met_days,sar_vv_db_mean,sar_vh_db_mean,n_s1_scenes,ndvi_mean,ndwi_mean,lst_celsius_mean,n_landsat_scenes,water_extent_frac,water_extent_frac_strict,water_extent_frac_max,monsoon_precip_mean_mm,monsoon_precip_max_mm,monsoon_precip_sum_mm,monsoon_precip_climatology_normal_mm,monsoon_precip_anomaly_mm,monsoon_rh_mean_pct,monsoon_rh_max_pct,monsoon_temp_mean_c,monsoon_vpd_mean_kpa,monsoon_wet_persistence_max_days,monsoon_n_met_days,monsoon_sar_vv_db_mean,monsoon_sar_vh_db_mean,monsoon_n_s1_scenes,monsoon_water_extent_frac,monsoon_water_extent_frac_strict,monsoon_water_extent_frac_max,monsoon_ndvi_mean,monsoon_ndwi_mean,monsoon_lst_celsius_mean,monsoon_n_landsat_scenes
WB_Rangpur_2016,wheat_blast,Rangpur,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.3928888888888889,33.35,35.36,0.2541501340482573,0.1387387548406315,52.91177777777777,82.63,19.78533333333333,1.1601449743046477,1.0,90,-18.512669503689523,-12.869445784445304,6,0.3056770725398285,-0.2801246858140729,21.132219111406272,4.0,0.0056156237737329,0.0011862718464185,0.0056156237737329,11.333688524590164,94.15,1382.71,11.216964285714283,0.1167242388758786,86.02516393442623,93.69,28.883852459016392,0.5823019460524115,62.0,122.0,-4.216236976604427,,5.0,0.0333044732393601,0.0093451196385325,0.0864421713979236,0.2129088329888893,-0.1984535908820797,15.083151513124998,4.0
WB_Nilphamari_2016,wheat_blast,Nilphamari,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.1044444444444444,8.01,9.4,0.209029490616622,-0.1045850461721775,50.381777777777785,79.43,18.995666666666672,1.167323561494254,1.0,90,-6.364007331870151,-14.31011093076826,6,0.343322899272276,-0.3255881184784836,22.6973418183008,4.0,0.0371641396901426,0.0049140049140049,0.0668921657034584,11.916475409836066,103.34,1453.81,11.993059523809524,-0.0765841139734568,85.76942622950818,95.07,28.80450819672131,0.5987669019572085,69.0,122.0,-4.867879024984498,,5.0,0.0152457063304017,0.002920413321602,0.0376855986068467,0.4338859887193335,-0.3907008664702162,36.33163778796876,4.0
WB_Kurigram_2016,wheat_blast,Kurigram,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.2001111111111111,16.19,18.009999999999998,0.2265951742627346,-0.0264840631516234,54.40722222222222,81.75,19.308333333333337,1.1042059632711017,1.0,90,-7.128752311457149,-16.18437821067208,6,0.2792402993167087,-0.2626776517075694,21.693241698828142,4.0,0.2635428132219445,0.2369974763977825,0.6877280736656625,12.538196721311474,127.04,1529.66,12.532559523809525,0.0056371975019509,86.61213114754099,94.95,28.819918032786884,0.5577785559271281,67.0,122.0,-5.312873044996775,,5.0,0.1741536170590513,0.0711433383785191,0.2902794082560694,0.1839316167972784,-0.1766650432075737,36.289715861679696,4.0
WB_Gaibandha_2016,wheat_blast,Gaibandha,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.3928888888888889,33.35,35.36,0.2541501340482573,0.1387387548406315,52.91177777777777,82.63,19.78533333333333,1.1601449743046477,1.0,90,-7.687416605403841,-17.47758997206728,6,0.2655386093787911,-0.2546814308763644,22.89729265039064,4.0,0.2716704722785057,0.2537837226964722,0.7861290968560176,11.333688524590164,94.15,1382.71,11.216964285714283,0.1167242388758786,86.02516393442623,93.69,28.883852459016392,0.5823019460524115,62.0,122.0,-5.874156011520266,,5.0,0.1453752908044719,0.0624467854798239,0.2071176244398365,0.2304763468653378,-0.217370590823296,24.460342515078157,4.0
WB_Bogura_2016,wheat_blast,Bogura,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.5925555555555556,48.22,53.330000000000005,0.2994638069705094,0.2930917485850462,54.904333333333334,86.62,19.886222222222223,1.1210466896432876,1.0,90,-5.890323915720849,-13.137907451702556,6,0.3136465008079884,-0.3005322962535289,23.04675091554691,4.0,0.1390460685740474,0.1066121393773803,0.4598121490732515,10.11549180327869,48.89,1234.09,9.99572619047619,0.1197656128024995,85.81745901639344,93.76,28.871803278688525,0.5912206364853486,68.0,122.0,-4.454640661535935,,5.0,0.011179126720305,0.0028914694484861,0.0167517726580383,0.3558284905104987,-0.3376044019957124,36.54888233257814,4.0
WB_Joypurhat_2016,wheat_blast,Joypurhat,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.2733333333333334,20.0,24.6,0.2365093833780161,0.0368239499553172,51.003333333333345,87.81,19.67855555555556,1.205959766567619,1.0,90,-7.017936161030015,-14.611513579544583,6,0.3321960697761161,-0.3087106761832867,22.369832749589875,4.0,0.0526690248952109,0.0079306309933783,0.0873721187100512,8.693442622950819,42.52,1060.6,8.383797619047618,0.309645003903201,84.42336065573771,93.68,28.987786885245903,0.6656867220411059,62.0,122.0,-5.211276087273342,,5.0,0.0091906252942208,0.002593485549991,0.0154135507060124,0.2654994092410967,-0.2480382520765715,35.71623841882816,4.0
WB_Naogaon_2016,wheat_blast,Naogaon,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.2733333333333334,20.0,24.6,0.2365093833780161,0.0368239499553172,51.003333333333345,87.81,19.67855555555556,1.205959766567619,1.0,90,-6.095125063509079,-14.793005623116164,6,0.2294816386182545,-0.2056162909791896,21.797925237148466,4.0,0.0513414860590056,0.011558220796357,0.0924275390285791,8.693442622950819,42.52,1060.6,8.383797619047618,0.309645003903201,84.42336065573771,93.68,28.987786885245903,0.6656867220411059,62.0,122.0,-5.205452298122097,,5.0,0.1696325543825179,0.0838903370873624,0.2045201592703578,0.3273049139423877,-0.3004671759905014,37.59101793828128,4.0
WB_Rajshahi_2016,wheat_blast,Rajshahi,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.4118888888888889,23.99,37.07,0.2792493297587131,0.1326395591301757,50.972666666666655,89.05,20.239888888888892,1.2438667219661277,1.0,90,-6.185934396913413,-14.508818607888438,3,0.2432422933714291,-0.2078292665954497,22.327087472128937,4.0,0.1137656290353976,0.0576519745229084,0.1217559554543428,8.483032786885246,52.49,1034.93,7.881261904761904,0.6017708821233425,84.24147540983606,93.31,29.005327868852465,0.6772088305664712,63.0,122.0,-5.060859788783486,,5.0,0.1028194011905171,0.0199091863792854,0.1348870325178948,0.4385955876807333,-0.4023622383295512,33.11922192722659,4.0
WB_Natore_2016,wheat_blast,Natore,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.4118888888888889,23.99,37.07,0.2792493297587131,0.1326395591301757,50.972666666666655,89.05,20.239888888888892,1.2438667219661277,1.0,90,-5.7887086823713725,-13.45311182972107,6,0.3090209240356619,-0.2521611622168108,21.99552284257813,4.0,0.0252399763496261,0.0134292471218254,0.0438341595802741,8.483032786885246,52.49,1034.93,7.881261904761904,0.6017708821233425,84.24147540983606,93.31,29.005327868852465,0.6772088305664712,63.0,122.0,-5.197126858897375,,5.0,0.0580406754931673,0.0270934310003524,0.1263997741719861,0.4462762836607691,-0.3990749917629674,38.08222034632814,4.0
WB_Sirajganj_2016,wheat_blast,Sirajganj,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,1.2426666666666666,92.49,111.84,0.4362949061662198,0.8063717605004468,56.80066666666667,80.3,20.344111111111115,1.105548791577525,1.0,90,-6.828275560490424,-14.666295133740109,4,0.2020308294376504,-0.1772425693385116,23.551763370546897,4.0,0.186710074461335,0.1332031040579336,0.1921042352645913,11.292377049180327,62.26,1377.6699999999998,11.057825396825397,0.2345516523549324,86.77868852459017,94.45,28.630573770491797,0.5430024480720547,94.0,122.0,-5.91551948091526,,5.0,0.2742349216294044,0.1614689439488293,0.3316101004423848,0.0805265654171311,-0.0838603707481765,31.740564895390648,4.0
WB_Faridpur_2016,wheat_blast,Faridpur,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.6057777777777779,15.88,54.52,0.4613672922252011,0.1444104855525767,56.373,77.39,21.10822222222222,1.174219328641751,2.0,90,-6.952457960727346,-13.989117476259205,4,0.3030349637879074,-0.2664114311693311,24.088332428164065,4.0,0.073766752269756,0.0429270035066932,0.0776087654140376,12.40377049180328,87.96,1513.26,10.502420634920634,1.9013498568826448,87.30516393442623,94.84,28.476557377049183,0.5206828492262265,92.0,122.0,-5.675188307062762,,5.0,0.0808741799370325,0.0343316842693195,0.1044632481552501,0.334844531819463,-0.3108789363286912,34.18474293148438,4.0
WB_Rajbari_2016,wheat_blast,Rajbari,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.5872222222222222,25.39,52.85,0.3811152815013404,0.2061069407208817,53.433777777777784,76.12,20.848333333333333,1.224045477064256,1.0,90,-7.592863346150304,-14.301043104060568,5,0.2707500714826867,-0.2305076632492249,23.2068170591797,4.0,0.1220283253078047,0.0705879110247001,0.1774023453238922,10.146475409836064,62.22,1237.87,9.05413492063492,1.0923404892011437,85.91622950819674,94.14,28.729754098360655,0.5906335349501393,74.0,122.0,-6.254418849138654,,5.0,0.1598505832782629,0.0550523052263044,0.2031473357611207,0.4467594637661717,-0.4046741746584464,35.10372634197269,4.0
WB_Magura_2016,wheat_blast,Magura,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.5898888888888889,16.28,53.09,0.4295710455764076,0.1603178433124813,54.500888888888895,74.01,21.031444444444443,1.219134930673346,2.0,90,-7.056997915692778,-14.516810403274716,4,0.419348490926868,-0.3737929424133675,24.98426089320313,4.0,0.0183788416301657,0.0055658500280255,0.0233054368471035,11.031639344262295,87.39,1345.86,9.154920634920636,1.8767187093416595,86.38729508196722,95.11,28.59696721311476,0.5698112769138028,84.0,122.0,-5.478290614830713,,5.0,0.0350421073345908,0.0110216774492476,0.0501556978412231,0.4567887781641524,-0.4250973921592049,35.38288355679689,3.0
WB_Narail_2016,wheat_blast,Narail,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.7243333333333332,21.67,65.18999999999998,0.4795442359249329,0.2447890974084002,55.131,76.36,21.337777777777777,1.2345399707257698,3.0,90,-7.281110561379702,-14.48610096242695,4,0.4489211746517337,-0.3970712833007727,24.039575574511744,4.0,0.0209249483546633,0.0050344324628278,0.034474923091265,12.398524590163934,107.58,1512.62,9.93352380952381,2.465000780640123,86.98229508196721,95.52,28.521885245901643,0.5444573684046596,88.0,122.0,-5.884449161484085,,5.0,0.0415683948437197,0.0089918269822039,0.0588194509182436,0.6043304140046224,-0.5274186616278119,32.89627289416016,4.0
WB_Satkhira_2016,wheat_blast,Satkhira,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.9165555555555556,39.15,82.49000000000001,0.5055495978552278,0.4110059577003278,56.653888888888886,78.57,21.944111111111113,1.2530127604591388,3.0,90,-7.537985200867808,-15.77357956355706,1,0.3055902471226364,-0.2583225127437364,23.695850938261728,4.0,0.0849822370929408,0.0393521735360597,0.0849822370929408,14.06,109.15,1715.32,11.210789682539684,2.849210317460315,87.31770491803279,95.38,28.515819672131148,0.5276051396218006,86.0,122.0,-6.803779034145377,,4.0,0.1247021699134006,0.0414798918665958,0.1661292065901513,0.44795701965251,-0.401373192086825,38.80732569593753,3.0
WB_Khulna_2016,wheat_blast,Khulna,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.7243333333333332,21.67,65.18999999999998,0.4795442359249329,0.2447890974084002,55.131,76.36,21.337777777777777,1.2345399707257698,3.0,90,-5.321761621029722,-13.736412278466858,4,0.2673027514302687,-0.2406504192009286,23.967419970664096,4.0,0.0810864101141087,0.0335806410979165,0.1147716582371624,12.398524590163934,107.58,1512.62,9.93352380952381,2.465000780640123,86.98229508196721,95.52,28.521885245901643,0.5444573684046596,88.0,122.0,-4.233232725565682,,5.0,0.0679144791992329,0.0200197653084284,0.0829310441431903,0.4022570387870005,-0.3593316392826073,27.757870634257827,4.0
WB_Tangail_2016,wheat_blast,Tangail,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,1.2426666666666666,92.49,111.84,0.4362949061662198,0.8063717605004468,56.80066666666667,80.3,20.344111111111115,1.105548791577525,1.0,90,-5.607488460317656,-13.46841401414508,4,0.2920203823007166,-0.2624533751908685,23.638095078828144,4.0,0.0191494389321331,0.002406199093394,0.0398845236837959,11.292377049180327,62.26,1377.6699999999998,11.057825396825397,0.2345516523549324,86.77868852459017,94.45,28.630573770491797,0.5430024480720547,94.0,122.0,-3.912423147575397,,5.0,0.0349481648694047,0.0107625673125088,0.0591742369577312,0.4496583463853386,-0.4162973852792429,35.25866879351564,4.0
WB_Jamalpur_2016,wheat_blast,Jamalpur,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,1.271111111111111,103.39,114.4,0.4064343163538874,0.8646767947572237,56.351111111111095,81.36,20.016666666666666,1.0917665566808767,1.0,90,-6.035294698844692,-14.160079666474104,6,0.2687119785818457,-0.2412030241631629,24.527300992812513,2.0,0.0407456259483388,0.0095492539074598,0.0567096151121297,11.712295081967214,53.44,1428.9,11.81393253968254,-0.1016374577153254,87.63122950819672,95.11,28.505983606557376,0.501226760762307,95.0,122.0,-5.044383346586615,,5.0,0.1182881054896349,0.0468691160600439,0.1855857799995375,0.1755019514402508,-0.1714675795587024,33.05112633476565,4.0
WB_Sherpur_2016,wheat_blast,Sherpur,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,1.271111111111111,103.39,114.4,0.4064343163538874,0.8646767947572237,56.351111111111095,81.36,20.016666666666666,1.0917665566808767,1.0,90,-5.654054040238437,-14.83719538094932,5,0.2745768001828172,-0.2521175478931822,23.800040465878936,4.0,0.0249695735518943,0.0034463243515865,0.0349440065746773,11.712295081967214,53.44,1428.9,11.81393253968254,-0.1016374577153254,87.63122950819672,95.11,28.505983606557376,0.501226760762307,95.0,122.0,-4.001756465855372,,5.0,0.0717930781805863,0.0234696743598863,0.1346674687076353,0.0574535653956352,-0.0601895853046427,29.103691531250018,4.0
WB_Mymensingh_2016,wheat_blast,Mymensingh,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,1.615444444444445,108.97,145.39,0.5517479892761394,1.0636964551683057,59.92377777777778,82.71,20.219333333333335,1.029391251930284,2.0,90,-5.4806518331483485,-13.507770768880842,4,0.3683997947868986,-0.3377487577469751,24.242029839218773,4.0,0.042282738990692,0.0125530705713235,0.0502451155971364,13.37065573770492,58.09,1631.2200000000005,13.025936507936509,0.3447192297684118,88.79139344262296,94.87,28.26934426229508,0.4470668151152797,101.0,122.0,-3.9241626192068897,,5.0,0.0518428971390672,0.0184929203367029,0.063339637329207,0.4779240348106448,-0.4223767247642168,32.77802408896487,4.0
WB_Dhaka_2016,wheat_blast,Dhaka,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.9512222222222224,42.22,85.61000000000001,0.5057587131367293,0.4454635090854931,58.49977777777778,79.76,20.81755555555555,1.0999830043762897,2.0,90,-3.726548545769936,-11.314834821364556,4,0.1945070846681151,-0.1996534378995542,26.74698454343752,4.0,0.0693274806280635,0.0214224197244985,0.078225018150069,12.699426229508198,61.24,1549.3300000000002,11.354730158730158,1.3446960707780402,88.55409836065576,94.89,28.28360655737705,0.4589964196950758,100.0,122.0,-2.4027556745533003,,5.0,0.1126903258050689,0.0540665856730073,0.1201122254162123,0.1917945910714064,-0.1849619103521006,31.153620097695335,4.0
WB_Comilla_2016,wheat_blast,Comilla,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.6012222222222223,21.19,54.11000000000001,0.5480053619302949,0.0532168602919274,68.92122222222223,87.83,19.874555555555556,0.7744084660440693,2.0,90,-7.242179558173084,-14.054629788918794,6,0.3339829106822294,-0.3288696672203927,25.623053449355496,4.0,0.1916740162830668,0.1696382395941289,0.3518726690129747,14.871639344262295,68.17,1814.34,12.783460317460316,2.0881790268019778,89.98040983606558,95.81,27.802868852459017,0.3884446646532793,103.0,122.0,-5.462986334917682,,5.0,0.1417636553876525,0.1257010752629072,0.328004700848262,0.4321402028338787,-0.3964406713860868,30.767223618007833,4.0
WB_Meherpur_2015,wheat_blast,Meherpur,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.4318888888888889,19.95,38.870000000000005,0.3340107238605898,0.097878165028299,54.53011111111111,82.8,19.290444444444447,1.1018360151742557,1.0,90,-7.264166295626341,-14.748666288317182,6,0.541476723783562,-0.4971008658448047,24.34050820255861,4.0,0.1008614593516665,0.0915625913812514,0.1870307730385281,7.507868852459016,70.5,915.96,7.926142857142856,-0.4182740046838402,84.32877049180328,93.61,29.182377049180324,0.6874345623393449,85.0,122.0,,,0.0,,,,0.4752900359449393,-0.4363238957001031,24.244720194804714,4.0
WB_Chuadanga_2015,wheat_blast,Chuadanga,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.6377777777777778,22.32,57.4,0.3954584450402145,0.2423193327375633,56.22444444444445,82.42,19.26,1.0636840066541402,2.0,90,-6.530496104596961,-14.24609837720911,6,0.5743372245530244,-0.526672873136313,24.133067100078147,3.0,0.0115530791635677,0.0028587869380288,0.0213051285090978,7.723688524590163,60.04,942.29,8.32786111111111,-0.6041725865209466,85.21975409836065,94.1,29.024180327868855,0.6437152132327074,91.0,122.0,,,0.0,,,,0.4348574626080224,-0.4100530736151643,33.30254662882814,4.0
WB_Jessore_2015,wheat_blast,Jessore,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.6614444444444445,18.88,59.53,0.4795442359249329,0.1819002085195115,56.98044444444445,80.96,19.802444444444443,1.0811053894987634,2.0,90,-6.674070972123377,-15.53883607359556,6,0.4084581718857415,-0.3962934290594778,24.61923705224612,4.0,0.0520311403517565,0.0252127784472355,0.1030370369109987,8.569016393442624,68.82,1045.42,9.93352380952381,-1.364507416081187,87.2333606557377,93.89,28.716803278688523,0.5383833616619623,97.0,122.0,,,0.0,,,,0.4711979411909526,-0.432821470924789,31.277546688066423,4.0
WB_Jhenaidah_2015,wheat_blast,Jhenaidah,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.5641111111111111,22.38,50.77,0.4295710455764076,0.1345400655347035,57.81611111111111,82.44,19.62144444444445,1.0469106218302502,1.0,90,-6.709788300822798,-15.376136323121086,6,0.4558451089076546,-0.4408704470053862,24.605678461191403,4.0,0.0519160063012266,0.0359296579630803,0.0876304720361427,8.374344262295082,80.4,1021.67,9.154920634920636,-0.7805763726255535,86.60811475409837,93.27,28.803770491803277,0.566202483651951,97.0,122.0,,,0.0,,,,0.5046192639282981,-0.4655778119941118,33.479652803808605,4.0
WB_Bhola_2015,wheat_blast,Bhola,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.1984444444444444,5.4,17.86,0.548225201072386,-0.3497807566279416,66.61077777777777,85.63,20.421666666666667,0.8614225033303144,1.0,90,-7.046899815928466,-14.532508326812026,6,0.4539459800503546,-0.400725653894007,25.193868299375023,4.0,0.1488094912585998,0.1101629225681162,0.1752541607404859,14.444098360655738,103.29,1762.18,16.577861111111112,-2.1337627504553733,88.73852459016393,93.1,28.43114754098361,0.4452865611584884,99.0,122.0,,,0.0,,,,0.6052592450185176,-0.5447524110979227,33.28836718648438,1.0
WB_Kushtia_2015,wheat_blast,Kushtia,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.3816666666666666,19.13,34.349999999999994,0.3811152815013404,0.0005513851653261,58.274111111111104,84.28,19.534444444444443,1.0253740460356628,1.0,90,-5.817111368397387,-14.97091298618778,6,0.3624411166752369,-0.3521230024114351,24.621647023378927,4.0,0.1202910295169358,0.0751397799803502,0.1434369194946556,8.680409836065575,92.16,1059.0100000000002,9.05413492063492,-0.3737250845693456,86.06008196721311,93.81,28.930491803278684,0.5921321002514331,95.0,122.0,,,0.0,,,,0.486173462903256,-0.4353364808777903,31.876277646523462,4.0
WB_Barisal_2015,wheat_blast,Barisal,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.1984444444444444,5.4,17.86,0.548225201072386,-0.3497807566279416,66.61077777777777,85.63,20.421666666666667,0.8614225033303144,1.0,90,-6.32806993474194,-13.881106640006474,6,0.4738394846308695,-0.4311095455567361,25.727386507109372,4.0,0.0747241468177132,0.0504417150620443,0.0833754718307756,14.444098360655738,103.29,1762.18,16.577861111111112,-2.1337627504553733,88.73852459016393,93.1,28.43114754098361,0.4452865611584884,99.0,122.0,,,0.0,,,,0.5251684131762182,-0.48186845212066,32.637301134687505,1.0
WB_Pabna_2015,wheat_blast,Pabna,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.3816666666666666,19.13,34.349999999999994,0.3811152815013404,0.0005513851653261,58.274111111111104,84.28,19.534444444444443,1.0253740460356628,1.0,90,-5.424038008892652,-15.015282009516293,6,0.305260339446812,-0.309004291627815,26.839381234472683,4.0,0.0422828165835664,0.0157110993257077,0.0608541154228757,8.680409836065575,92.16,1059.0100000000002,9.05413492063492,-0.3737250845693456,86.06008196721311,93.81,28.930491803278684,0.5921321002514331,95.0,122.0,,,0.0,,,,0.4420257679078915,-0.4030010427678436,35.01677712031251,4.0
WB_Dinajpur_2015,wheat_blast,Dinajpur,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.2978888888888888,8.12,26.81,0.2117533512064343,0.0861355376824545,58.283333333333346,82.44,18.37555555555555,0.9653811758437136,1.0,90,-7.749465184535349,-15.27050829196928,6,0.3739149008585388,-0.398168384193878,26.665118958945328,4.0,0.0694085928460928,0.010574698074698,0.1197447447447447,8.612950819672132,58.21,1050.7800000000002,9.898722222222222,-1.2857714025500897,83.95950819672132,95.1,29.231885245901644,0.7028232132528803,69.0,122.0,,,0.0,,,,0.3235622083104641,-0.303766477385697,32.697957638046866,4.0
WB_Rangpur_2015,wheat_blast,Rangpur,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.3562222222222223,12.16,32.06,0.2541501340482573,0.1020720881739649,61.320333333333345,83.04,18.98188888888889,0.9234811957064262,2.0,90,-4.42658622539816,-13.428831711564245,6,0.5134701188483599,-0.4776892154900081,25.733174443320323,4.0,0.0118234011412327,0.0023206573011238,0.0179063660237254,10.440409836065571,81.81,1273.7299999999998,11.216964285714283,-0.7765544496487138,84.6593442622951,94.99,29.21967213114754,0.6618237500811394,71.0,122.0,,,0.0,,,,0.2447014587317538,-0.2334666780353302,31.780704377656264,4.0
WB_Bogura_2015,wheat_blast,Bogura,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.3612222222222222,15.44,32.51,0.2994638069705094,0.0617584152517128,62.432111111111105,84.9,18.880555555555553,0.8917130007461382,1.0,90,-4.7873193832832435,-13.39556938864948,6,0.383117455793821,-0.392839795887925,26.40120820507815,3.0,0.0429424993988332,0.0195242433184002,0.0723007271230621,9.953934426229509,70.2,1214.38,9.99572619047619,-0.0417917642466818,85.28131147540984,94.68,29.126803278688527,0.6299765179193836,87.0,122.0,,,0.0,,,,0.3615963527715403,-0.3158517339094963,22.221864305000036,4.0
WB_Rajshahi_2015,wheat_blast,Rajshahi,,,,2014-15,2015,2014-12-01,2015-02-28,0,,,,,0,0.0,0,Pre-emergence: wheat blast not yet present in Asia,Kim & Choi (2020) Front Plant Sci - observed,0.3261111111111111,15.4,29.35,0.2792493297587131,0.0468617813523979,55.684333333333335,83.13,18.953555555555553,1.0555597748837795,1.0,90,-6.508566075342891,-15.400101730936834,3,0.3751821046965881,-0.3611219195904033,26.007186825957035,4.0,0.140679183784553,0.0815837006520246,0.1438856610740018,7.555081967213115,58.37,921.72,7.881261904761904,-0.3261799375487886,83.88483606557377,93.94,29.27311475409837,0.7093036976660348,72.0,122.0,,,0.0,,,,0.3592874402177521,-0.3282915019002508,34.481897045234405,4.0
